ProductID,CategoryL1,CategoryL2,Tags,PopularityRank,PopularityScore,SavingAmount
P20659,Toys,Board Games,"customer favorite, handmade, essential item",18504,2.71149527051913e-08,3.0
P20660,Grocery,Snacks,"for adults, for kids, easy to use, durable",10600,6.991018218681982e-08,4.84
P20661,Automotive,Car Care,on sale,29554,1.2232430236306376e-08,3.0
P20662,Beauty,Men's Grooming,"vintage style, eco-friendly, easy to use, for adults, customer favorite",22116,2.002438638487838e-08,3.0
P20663,Books,Academic,"customer favorite, collectible, wireless, for adults",10239,7.415195093063457e-08,3.0
P20664,Electronics,Audio,"durable, vegan friendly, budget-friendly, for adults, top rated",9616,8.250301731547402e-08,3.0
P20665,Health,Medical Supplies,durable,10704,6.875939300108527e-08,6.95
P20666,Home & Kitchen,Bedding,"top rated, essential item, wireless",6890,1.4540780801482455e-07,12.38
P20667,Toys,Dolls,"wireless, bestseller, customer favorite",8679,9.821140739329802e-08,3.0
P20668,Automotive,Car Care,smart device,1175,2.941006820108038e-06,7.23
P20669,Automotive,Car Parts,"heavy-duty, locally sourced, customer favorite, collectible, budget-friendly",22569,1.9345923528541394e-08,3.0
P20670,Beauty,Skincare,"smart device, vintage style, collectible, top rated, gift idea",4231,3.331250271716732e-07,25.0
P20671,Beauty,Haircare,"smart device, budget-friendly, top rated, customer favorite",24017,1.7405179884971034e-08,25.0
P20672,Toys,Remote Control,on sale,23907,1.7541541943471323e-08,3.0
P20673,Home & Kitchen,Furniture,"heavy-duty, for kids, top rated",7313,1.3140077601115204e-07,17.08
P20674,Sports,Team Sports Gear,"handmade, heavy-duty",19553,2.4688666000735307e-08,3.0
P20675,Beauty,Haircare,"imported, top rated",10067,7.631858123432179e-08,25.0
P20676,Electronics,Mobiles,"essential item, on sale, smart device, handmade",9444,8.507368435712142e-08,3.0
P20677,Fashion,Kids' Fashion,limited edition,12190,5.5125698478701315e-08,3.92
P20678,Home & Kitchen,Cookware,"premium quality, customer favorite, top rated",24252,1.7119439975797103e-08,3.0
P20679,Grocery,Pantry Staples,vintage style,4916,2.581191454890902e-07,3.0
P20680,Home & Kitchen,Bedding,"wireless, premium quality",6301,1.692638790717998e-07,7.99
P20681,Books,Children's Books,budget-friendly,6313,1.6871727912760162e-07,3.0
P20682,Fashion,Footwear,"customer favorite, modern design, bestseller",23486,1.8079441431975918e-08,3.0
P20683,Sports,Cycling,limited edition,2363,8.967514303892055e-07,3.0
P20684,Books,Mystery,"vintage style, gluten-free, lightweight, imported",17786,2.9001957734059488e-08,11.21
P20685,Automotive,Accessories,"vintage style, wireless, bestseller, budget-friendly, vegan friendly",2468,8.328631376828406e-07,3.0
P20686,Toys,Board Games,"vegan friendly, smart device",24536,1.6783943458262256e-08,3.0
P20687,Toys,Dolls,"for kids, gift idea, modern design, gluten-free, collectible",17663,2.9346128012246804e-08,3.77
P20688,Grocery,Snacks,bestseller,16740,3.214964143795872e-08,3.0
P20689,Fashion,Watches,"durable, premium quality, lightweight, customer favorite",20078,2.360128449684211e-08,3.0
P20690,Sports,Cycling,"customer favorite, for adults",4466,3.038775267292324e-07,3.0
P20691,Automotive,Tools,"on sale, modern design",19938,2.3883705037644976e-08,3.0
P20692,Toys,Puzzles,"for adults, organic certified, gluten-free",20796,2.2232829115967956e-08,3.0
P20693,Fashion,Men's Apparel,"vegan friendly, wireless, customer favorite",13474,4.6496073776996844e-08,3.0
P20694,Beauty,Skincare,"gift idea, imported, for kids, for adults, heavy-duty",5089,2.4338019704066137e-07,4.45
P20695,Toys,Educational Toys,"customer favorite, gluten-free, easy to use, durable, locally sourced",29769,1.2082621932168286e-08,3.0
P20696,Fashion,Footwear,"locally sourced, lightweight, wireless, vintage style, new arrival",22521,1.9416071600049776e-08,3.0
P20697,Health,Supplements,"customer favorite, budget-friendly, vegan friendly",6183,1.7479205398922437e-07,3.0
P20698,Toys,Educational Toys,"durable, essential item, top rated, smart device",210,5.492721809411787e-05,4.31
P20699,Automotive,Tools,"essential item, vegan friendly",14763,3.980737602983843e-08,3.0
P20700,Health,Medical Supplies,smart device,2213,1.0025175894606236e-06,3.0
P20701,Fashion,Kids' Fashion,"organic certified, handmade, top rated",29911,1.1985269915246773e-08,3.19
P20702,Books,Mystery,"modern design, top rated, on sale, bestseller",28681,1.2872120975286823e-08,3.88
P20703,Fashion,Women's Apparel,"lightweight, modern design, vintage style, durable, premium quality",7553,1.2438192699715387e-07,5.69
P20704,Books,Children's Books,"for kids, smart device",29956,1.1954678681082242e-08,3.0
P20705,Books,Fiction,essential item,16688,3.23201308234925e-08,3.0
P20706,Sports,Water Sports,premium quality,4601,2.8887609739527603e-07,3.0
P20707,Fashion,Footwear,"premium quality, for adults, organic certified, lightweight, essential item",13346,4.725671186110946e-08,3.0
P20708,Toys,Action Figures,top rated,14688,4.0153543412119255e-08,3.0
P20709,Grocery,Frozen Foods,"collectible, premium quality",11515,6.073117768561108e-08,3.29
P20710,Grocery,Frozen Foods,"limited edition, for kids",16187,3.403906180644257e-08,3.0
P20711,Health,Wellness Devices,vintage style,7342,1.3051966744702425e-07,3.0
P20712,Beauty,Men's Grooming,"gluten-free, wireless",19029,2.5855519156770773e-08,3.0
P20713,Sports,Water Sports,modern design,12345,5.3954235671855946e-08,9.61
P20714,Health,Vitamins,"for kids, organic certified, gift idea, wireless",7152,1.36468885564533e-07,5.87
P20715,Automotive,Accessories,"durable, premium quality, new arrival, wireless, limited edition",20866,2.2106182938385194e-08,3.0
P20716,Home & Kitchen,Furniture,"new arrival, gluten-free, bestseller",8045,1.1172905422362535e-07,3.0
P20717,Books,Academic,"handmade, smart device, vegan friendly, eco-friendly, on sale",17973,2.8490851462639462e-08,3.52
P20718,Sports,Racquet Sports,"eco-friendly, gluten-free, on sale, premium quality",18663,2.6723413367488817e-08,7.69
P20719,Books,Fiction,"for adults, gluten-free",12811,5.0660474340957566e-08,3.0
P20720,Books,Sci-Fi,"locally sourced, vegan friendly, eco-friendly, top rated, gift idea",26573,1.4655863317737305e-08,3.0
P20721,Home & Kitchen,Lighting,for adults,18775,2.6452973520893112e-08,3.0
P20722,Fashion,Footwear,"heavy-duty, collectible, top rated",12541,5.2528587111368584e-08,3.37
P20723,Grocery,Beverages,"locally sourced, organic certified, essential item, imported",24961,1.630102968829361e-08,3.0
P20724,Grocery,Organic Foods,"for kids, limited edition, essential item, modern design, wireless",21473,2.1054395360713048e-08,7.59
P20725,Electronics,Wearables,"gluten-free, eco-friendly, vegan friendly, gift idea, durable",24934,1.633104897147156e-08,10.0
P20726,Fashion,Footwear,wireless,6971,1.425472240118451e-07,3.0
P20727,Fashion,Men's Apparel,"top rated, premium quality, bestseller",6007,1.8358721367439775e-07,25.0
P20728,Electronics,Cameras,"heavy-duty, wireless, budget-friendly, new arrival, for adults",22367,1.964387901505414e-08,3.0
P20729,Health,Vitamins,"locally sourced, vintage style, smart device, customer favorite",24024,1.739655931731075e-08,3.0
P20730,Fashion,Jewelry,"eco-friendly, new arrival, premium quality, bestseller",26341,1.4875979311135852e-08,3.0
P20731,Sports,Water Sports,"vintage style, bestseller, durable, wireless, for kids",11642,5.960922746921334e-08,3.0
P20732,Electronics,Mobiles,"locally sourced, modern design",13165,4.836653071814494e-08,8.58
P20733,Health,Medical Supplies,"easy to use, wireless, heavy-duty, budget-friendly",16139,3.421134496726603e-08,25.0
P20734,Home & Kitchen,Cookware,easy to use,18262,2.7728618300735362e-08,3.16
P20735,Beauty,Wellness,handmade,15039,3.8573422483609464e-08,3.0
P20736,Fashion,Men's Apparel,"eco-friendly, modern design, customer favorite",12749,5.1080012979995225e-08,3.0
P20737,Home & Kitchen,Appliances,"wireless, organic certified, budget-friendly, bestseller",579,9.795054268931407e-06,25.0
P20738,Fashion,Watches,"gluten-free, lightweight, essential item, wireless, easy to use",7230,1.3397547314286286e-07,3.0
P20739,Fashion,Footwear,"bestseller, collectible, imported",3080,5.715104644496265e-07,8.67
P20740,Beauty,Makeup,"limited edition, gift idea",27244,1.4047528540221619e-08,3.0
P20741,Electronics,Audio,"imported, durable, limited edition, smart device",16771,3.2048682056735335e-08,4.72
P20742,Fashion,Jewelry,eco-friendly,29788,1.2069523316698753e-08,15.13
P20743,Beauty,Wellness,handmade,9910,7.838540240915402e-08,4.3
P20744,Beauty,Skincare,modern design,2741,6.968110746489767e-07,3.0
P20745,Electronics,Cameras,"modern design, organic certified, handmade, top rated, imported",14851,3.9407212710088874e-08,4.78
P20746,Books,Comics,"easy to use, premium quality, handmade",18961,2.6013350935658556e-08,3.0
P20747,Fashion,Jewelry,"handmade, limited edition",28683,1.2870595188471228e-08,3.0
P20748,Toys,Educational Toys,"gift idea, bestseller, for kids",25151,1.6092238760958342e-08,3.44
P20749,Electronics,Cameras,"budget-friendly, premium quality, bestseller, vintage style, essential item",13370,4.711259351622794e-08,6.4
P20750,Automotive,Car Care,"premium quality, handmade, lightweight",15094,3.8334783709295086e-08,5.79
P20751,Health,Supplements,"essential item, handmade, imported, premium quality",10050,7.653817452626591e-08,3.0
P20752,Toys,Action Figures,"for kids, customer favorite, wireless, new arrival, limited edition",14796,3.9656561611176456e-08,4.82
P20753,Books,Sci-Fi,"bestseller, imported, lightweight, vintage style",10115,7.570392499108686e-08,3.54
P20754,Fashion,Kids' Fashion,heavy-duty,7813,1.1742757802403577e-07,3.0
P20755,Sports,Cycling,modern design,7101,1.3813929440199853e-07,3.0
P20756,Fashion,Jewelry,collectible,13600,4.576613745481047e-08,3.0
P20757,Books,Mystery,"imported, locally sourced, on sale, heavy-duty",5572,2.0861307354147398e-07,3.0
P20758,Beauty,Haircare,on sale,25136,1.6108567444558734e-08,7.83
P20759,Home & Kitchen,Decor,"gluten-free, heavy-duty, for kids, limited edition, wireless",2935,6.203354858257105e-07,3.0
P20760,Automotive,Accessories,"eco-friendly, durable, essential item, handmade, gluten-free",10730,6.847639327493176e-08,3.0
P20761,Books,Non-Fiction,"premium quality, handmade, modern design",14190,4.25784975479013e-08,25.0
P20762,Electronics,Wearables,"organic certified, collectible, durable",16708,3.225438842445219e-08,4.53
P20763,Electronics,Laptops,"essential item, bestseller, on sale, modern design, smart device",10637,6.949728427881907e-08,4.23
P20764,Beauty,Wellness,"vintage style, eco-friendly, easy to use",10985,6.579612253256409e-08,3.0
P20765,Fashion,Kids' Fashion,"top rated, durable",23515,1.804155362896311e-08,4.15
P20766,Grocery,Dairy & Eggs,"durable, organic certified",542,1.0958765094154565e-05,3.0
P20767,Beauty,Makeup,"easy to use, organic certified",23751,1.7737858065149153e-08,3.0
P20768,Electronics,Laptops,"imported, lightweight, gluten-free, for adults",3013,5.932829683363396e-07,3.0
P20769,Electronics,Smart Home,"limited edition, gluten-free, modern design",19740,2.4292390438644236e-08,3.0
P20770,Grocery,Snacks,"durable, smart device, new arrival, vintage style, vegan friendly",1839,1.3733191155717737e-06,7.03
P20771,Sports,Fitness Gear,"locally sourced, wireless, on sale, eco-friendly, for adults",16521,3.2877489051604646e-08,3.0
P20772,Health,Vitamins,"customer favorite, bestseller, organic certified, essential item",1725,1.5311542207446404e-06,5.09
P20773,Books,Academic,"durable, handmade, wireless, customer favorite, lightweight",5449,2.1668149902543184e-07,4.01
P20774,Health,Supplements,"wireless, locally sourced, organic certified, customer favorite",24038,1.737933851243154e-08,3.0
P20775,Grocery,Frozen Foods,"bestseller, limited edition, smart device, easy to use, vegan friendly",9738,8.075358199964989e-08,5.18
P20776,Beauty,Skincare,"smart device, imported",27328,1.3974203440280981e-08,4.11
P20777,Fashion,Footwear,"durable, eco-friendly, organic certified, imported, new arrival",7688,1.206917731875119e-07,3.0
P20778,Books,Children's Books,"for adults, on sale, customer favorite, premium quality, imported",18407,2.7358311111126953e-08,19.72
P20779,Books,Non-Fiction,"heavy-duty, budget-friendly, smart device",13241,4.789553948263284e-08,3.0
P20780,Sports,Fitness Gear,"limited edition, vintage style",19203,2.5458509022136593e-08,4.67
P20781,Toys,Action Figures,modern design,522,1.1682090053491219e-05,5.51
P20782,Beauty,Skincare,limited edition,7543,1.2466238222279763e-07,3.0
P20783,Sports,Outdoor Equipment,"handmade, on sale, top rated",6088,1.794541517845674e-07,13.65
P20784,Fashion,Watches,"handmade, smart device, modern design, heavy-duty, vegan friendly",18032,2.8332557384987066e-08,3.09
P20785,Books,Children's Books,lightweight,16093,3.437775290257789e-08,3.0
P20786,Electronics,Cameras,"heavy-duty, vintage style, organic certified, durable",12554,5.2436149562521785e-08,4.16
P20787,Home & Kitchen,Storage,"modern design, locally sourced, imported",15937,3.495177463022034e-08,5.23
P20788,Books,Mystery,"bestseller, easy to use, wireless, gluten-free, for adults",15269,3.7590871392241004e-08,7.73
P20789,Beauty,Skincare,"smart device, durable, bestseller",29031,1.2609417137658036e-08,3.0
P20790,Toys,Educational Toys,"modern design, eco-friendly",9884,7.873625467217277e-08,3.0
P20791,Books,Mystery,"smart device, locally sourced, gluten-free, lightweight, premium quality",6394,1.6509994575318427e-07,25.0
P20792,Fashion,Watches,gift idea,9031,9.179298080499468e-08,13.48
P20793,Home & Kitchen,Bedding,wireless,4020,3.6339262959810006e-07,3.0
P20794,Beauty,Wellness,"gluten-free, essential item, vegan friendly, imported",14759,3.982571845366557e-08,15.99
P20795,Health,Personal Care,"vintage style, gift idea, wireless, heavy-duty, modern design",20524,2.273604890178546e-08,3.0
P20796,Books,Fiction,"essential item, top rated, bestseller, new arrival",17725,2.9171837810189137e-08,4.3
P20797,Automotive,Tools,wireless,24227,1.7149482446948725e-08,7.34
P20798,Sports,Fitness Gear,"wireless, collectible, heavy-duty",8184,1.0852226504721796e-07,3.0
P20799,Automotive,Car Parts,"vegan friendly, durable, eco-friendly, smart device",3017,5.91946391650828e-07,3.17
P20800,Books,Sci-Fi,"durable, new arrival, modern design, heavy-duty",13406,4.6897721067005065e-08,4.16
P20801,Fashion,Men's Apparel,"vegan friendly, limited edition, gift idea",6386,1.654517064229664e-07,5.13
P20802,Sports,Racquet Sports,"new arrival, heavy-duty",26516,1.4709461953089709e-08,10.42
P20803,Beauty,Men's Grooming,"customer favorite, limited edition, collectible, vegan friendly, on sale",11323,6.249220408837506e-08,3.0
P20804,Electronics,Accessories,"locally sourced, gift idea, imported, smart device",9637,8.219762031986001e-08,3.0
P20805,Health,Wellness Devices,"eco-friendly, organic certified, for adults",1780,1.4515981329313337e-06,3.0
P20806,Books,Children's Books,"customer favorite, smart device, collectible, vegan friendly, eco-friendly",15302,3.7453160257993374e-08,12.35
P20807,Grocery,Organic Foods,"imported, wireless, new arrival",313,2.7869875653143318e-05,8.4
P20808,Books,Sci-Fi,"top rated, collectible, limited edition, handmade, new arrival",26302,1.4913496960089563e-08,3.0
P20809,Fashion,Women's Apparel,"easy to use, on sale, organic certified, limited edition, modern design",19728,2.4317515654681318e-08,3.0
P20810,Fashion,Men's Apparel,locally sourced,13843,4.440879946457909e-08,12.06
P20811,Beauty,Skincare,"locally sourced, organic certified, bestseller",6650,1.5444135662380688e-07,5.68
P20812,Beauty,Makeup,"vegan friendly, collectible",4176,3.40617982187853e-07,3.0
P20813,Books,Non-Fiction,"easy to use, modern design, wireless",27387,1.3923064010953723e-08,3.0
P20814,Home & Kitchen,Storage,"handmade, heavy-duty, wireless, collectible, essential item",9228,8.848660015843855e-08,3.0
P20815,Fashion,Jewelry,"wireless, budget-friendly",23756,1.7731511850019277e-08,18.61
P20816,Books,Children's Books,modern design,3622,4.338584363460374e-07,10.82
P20817,Toys,Remote Control,"gift idea, imported, vegan friendly",10314,7.323763116853667e-08,3.0
P20818,Electronics,Wearables,"modern design, gift idea, essential item, top rated, easy to use",9437,8.518098960815393e-08,3.0
P20819,Sports,Water Sports,"locally sourced, bestseller, wireless, eco-friendly, lightweight",5042,2.472495868545027e-07,15.43
P20820,Sports,Fitness Gear,"collectible, modern design, handmade",7221,1.3425946688582788e-07,5.87
P20821,Sports,Team Sports Gear,"essential item, on sale, imported, heavy-duty",18016,2.837534629945604e-08,3.17
